Index,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Mag_X (gauss),Mag_Y (gauss),Mag_Z (gauss),Gyro_X (rad/s),Gyro_Y (rad/s),Gyro_Z (rad/s),Temperature (C)
1,-5.71705139705,9.119645134249998,-6.14656305375,0.023660000000000004,-0.23562000000000002,-0.1617,-0.2889392576676613,-2.6743680128309113,-2.1649064041737667,21.5
2,-2.6512474407999997,7.8257263133,4.943571491599999,0.027300000000000005,-0.23590000000000003,-0.18004000000000003,0.08155050929943505,0.4254676384049177,0.16035212502697901,21.5
3,-2.3802602813499996,7.741379316649999,5.54716099245,0.02562,-0.23534000000000002,-0.17822000000000002,0.051007247389534285,0.1499674159776128,0.10949759394699426,21.5
4,-2.4532413706500003,7.681558751649999,5.24925457875,0.02254,-0.22862000000000005,-0.18508000000000002,0.038484510006474966,0.08888089215781124,0.03054326190990077,21.5
5,-2.6045874001,7.660621553899999,5.457430144950001,0.028700000000000003,-0.23618000000000003,-0.19110000000000002,-0.0038179077387375964,0.05665775084286593,-0.015577063574049392,21.5
6,-2.5148565526,7.7007013324499995,5.38385085,0.022820000000000003,-0.22778000000000004,-0.18522000000000002,-0.008552113334772215,-0.02932153143350474,0.014202616788103858,21.5
7,-2.6775684894,7.837690426299999,5.176871695099999,0.02646,-0.22806000000000004,-0.19516000000000003,-0.014049900478554353,0.053297992032776846,-0.0673478925113312,21.5
8,-2.08833592415,6.625127573749999,4.832305240699999,0.02758,-0.22694000000000003,-0.19096000000000002,-0.6577491452297131,0.7590000584610341,-1.057560443630314,21.5
9,-2.7625136916999997,7.670192844299999,5.17507707815,0.04522,-0.24598000000000003,-0.1638,-0.19150625217507786,-0.6130032665317084,-0.11636982787672193,21.5
10,-2.6823541345999997,8.50588613735,4.55653243605,0.047740000000000005,-0.25018,-0.15806,-0.0789543320370935,0.014049900478554353,-0.0633772684630441,21.5
